编号,rain,pore,micro,deep
4361,0.0,81.89,0.0,33.164
4362,0.1,79.74,4.0,38.081
4363,0.0,80.35,3.0,37.066
4364,0.0,78.7,1.0,29.751
4365,10.2,84.31,2.0,37.35
4366,2.5,84.22,1.0,36.431
4367,0.2,83.45,2.0,31.663
4368,0.5,80.54,2.0,32.246
4369,0.0,80.41,5.0,33.27
4370,0.0,81.11,1.0,33.517
4371,0.2,80.15,0.0,30.793
4372,0.3,78.9,2.0,32.641
4373,1.1,77.72,2.0,33.429
4374,0.1,76.68912794838012,3.0,33.414
4375,0.4,75.47,4.0,28.438
4376,1.6,75.62,0.0,30.22340362790314
4377,0.0,74.5,3.0,25.481
4378,0.2,74.5664038468395,1.0,29.7432868340943
4379,0.8,74.89,2.0,30.776
4380,0.4,71.91,2.0,31.634
4381,0.0,72.22,2.0,26.873
4382,0.0,69.52,2.0,31.632
4383,0.0,68.5,1.0,26.703
4384,0.0,68.7,1.0,28.734
4385,0.0,66.42,2.0,28.411244109152765
4386,0.0,66.41,0.0,28.662
4387,0.8,66.86,4.0,28.515
4388,0.0,62.76,1.0,27.231
4389,1.1,62.91,0.0,26.748
4390,0.3,62.83,4.0,23.905
4391,0.0,62.9,2.0,30.214
4392,0.4,60.7,3.0,26.045
4393,6.8,65.5,0.0,30.174
4394,0.5,64.7,1.0,29.717
4395,0.1,64.84,2.0,25.342
4396,0.4,62.49,0.0,26.637
4397,0.5,61.37,4.0,28.097
4398,0.7,62.15,2.0,23.535
4399,0.7,60.97,0.0,25.622
4400,0.8,58.44,1.0,26.158
4401,0.0,60.5,4.0,26.006
4402,0.45,59.24,2.0,26.794
4403,2.5,60.1,2.0,28.241
4404,0.0,68.5,1.0,23.827
4405,0.4,68.5,1.0,25.14
4406,0.5,68.5,1.0,21.8
4407,0.0,68.5,3.0,24.991
4408,0.3,56.84,3.0,21.431
4409,13.0,61.23,1.0,30.009
4410,0.0,61.19,1.0,24.26
4411,17.8,69.26,0.0,33.718
4412,0.1,68.02,2.0,29.677
4413,0.2,69.02,2.0,31.607
4414,0.0,67.27,2.0,26.832
4415,0.4,67.12,2.0,25.785
4416,6.4,69.03,3.0,30.318
4417,0.0,67.49,1.0,25.619
4418,0.3,67.59,2.0,29.508
4419,0.3,65.02,0.0,26.137
4420,0.0,65.79,1.0,25.729
4421,0.5,65.78,4.0,25.377
4422,0.0,63.31,1.0,23.331
4423,15.0,68.23813170294846,2.0,32.977
4424,4.5,73.14,3.0,31.447
4425,0.0,71.04995185150965,0.0,30.462
4426,0.0,69.57,2.0,29.292
4427,0.0,70.25,1.0,32.429
4428,9.8,73.54,1.0,36.485
4429,0.1,72.34659670349455,0.0,33.265
4430,0.0,71.63,1.0,29.22
4431,0.0,71.76,2.0,30.973
4432,0.0,69.56,3.0,31.451
4433,8.4,72.8,1.0,34.635
4434,0.4,75.05,1.0,33.096
4435,0.6,73.18,0.0,26.398
4436,0.0,73.31,2.0,30.683
4437,0.5,73.15,2.0,30.791
4438,0.0,73.64,1.0,30.83
4439,0.0,72.68,2.0,28.181
4440,0.1,72.63,2.0,31.984
4441,0.1,69.86,2.0,25.403
4442,6.4,74.25,2.0,32.087
4443,5.8,74.66,2.0,30.843
4444,0.0,75.38,2.0,30.715
4445,0.8,72.83,5.0,28.955
4446,0.0,72.15,0.0,32.579
4447,0.0,71.0,0.0,28.271
4448,0.1,68.94,1.0,28.678
4449,0.5,68.69,2.0,29.107
4450,4.1,70.42,0.0,29.939
4451,21.9,81.22,1.0,39.657
4452,0.0,79.05,1.0,35.256
4453,11.6,86.1,3.0,39.601
4454,0.3,83.62,2.0,32.338
4455,1.1,83.02,1.0,34.154
4456,9.2,86.35,0.0,34.260989897333815
4457,0.75,86.11,2.0,36.949
4458,1.2,85.82,1.0,34.636
4459,0.0,85.09,1.0,34.057
4460,0.4,82.88,1.0,33.115
4461,1.0,82.45,1.0,34.228
4462,0.5,83.58,1.0,33.988
4463,0.5,81.64977028130595,2.0,36.124
4464,0.0,79.98,2.0,33.416
4465,0.0,79.43,1.0,31.32
4466,0.0,77.37,1.0,24.513
4467,0.0,75.82,1.0,30.204139160314813
4468,0.0,76.54,1.0,30.813
4469,0.7,73.8,4.0,26.379
4470,0.5,73.17,3.0,28.009
4471,0.0,71.76,3.0,25.97
4472,0.5,72.59647804032477,1.0,31.267
4473,4.1,73.33,2.0,30.036
4474,0.0,72.57,2.0,32.805
4475,0.7,72.2,2.0,28.002
4476,0.0,72.88,0.0,33.691
4477,0.1,71.39,2.0,33.2
4478,8.0,74.65,2.0,30.798
4479,0.0,72.93,2.0,31.255
4480,0.0,73.57605415972488,1.0,28.453
4481,0.0,73.76,2.0,32.145
4482,6.2,75.96,1.0,31.42237677494654
4483,0.4,74.93,2.0,29.907
4484,0.9,75.06,1.0,30.968
4485,0.0,72.76,1.0,29.963
4486,0.3,73.39,0.0,35.022
4487,4.2,74.15,0.0,33.673
4488,8.7,77.19,3.0,34.168
4489,0.0,75.4,3.0,27.097
4490,13.6,77.75793687505437,2.0,37.96
4491,0.1,79.72,3.0,33.905
4492,7.2,81.26,0.0,36.751
4493,0.5,80.58,0.0,40.941
4494,10.2,83.71,3.0,37.568
4495,7.3,87.64,1.0,35.44902369998303
4496,0.0,87.28761455691331,1.0,32.382
4497,4.9,87.58,2.0,34.525
4498,0.0,86.88,0.0,34.649
4499,8.5,89.84,3.0,40.993
4500,0.0,88.4,0.0,37.087
4501,0.0,86.6,2.0,35.292
4502,0.2,88.22,0.0,31.306
4503,0.4,85.63,0.0,33.466
4504,0.2,84.68,3.0,33.218
4505,1.0,84.83,2.0,31.488
4506,0.0,82.53,4.0,31.536
4507,0.2,81.5,0.0,33.973
4508,0.0,79.31,3.0,35.544
4509,0.1,80.05,3.0,34.369
4510,0.1,79.55,2.0,29.956
4511,0.0,79.06,1.0,31.174
4512,0.0,76.6,2.0,31.366
4513,5.7,77.66,0.0,35.463
4514,0.0,77.86,0.0,32.845
4515,0.0,78.19,3.0,35.369
4516,2.2,80.74,2.0,36.899
4517,0.1,77.44,2.0,34.403
4518,0.9,76.67,1.0,29.743
4519,0.2,76.8,0.0,28.967
4520,0.2,77.15,1.0,30.285
4521,0.0,75.7885842538748,2.0,30.643502237803162
4522,0.0,74.56,3.0,32.813
4523,0.0,74.11,2.0,27.975
4524,0.0,73.19,1.0,26.109
4525,0.0,70.73,1.0,28.441
4526,8.1,72.66540429463201,0.0,29.711371775568786
4527,0.5,74.51,2.0,27.846
4528,0.0,72.7,0.0,33.545
4529,0.0,72.03,3.0,30.855
4530,0.0,69.93,0.0,29.202
4531,0.2,70.3,1.0,29.441
4532,5.2,73.03,1.0,30.484
4533,0.0,72.13,1.0,29.197
4534,0.7,70.72,2.0,28.612
4535,0.0,71.21,4.0,27.263
4536,10.5,75.28,2.0,31.939
4537,0.0,74.13,2.0,33.401
4538,0.0,75.82,3.0,30.573
4539,2.1,76.07,7.0,32.343
4540,0.0,75.82,4.0,31.215846782306755
4541,0.4,75.65,2.0,31.245
4542,0.0,73.41,0.0,34.01
4543,0.6,71.48,3.0,27.598
4544,0.2,70.19,2.0,23.657
4545,14.4,77.22,1.0,41.698
4546,0.0,77.08,1.0,31.785
4547,0.3,76.06,2.0,29.657
4548,0.6,74.85,3.0,33.101
4549,10.4,78.25,2.0,32.529
4550,0.0,77.91,0.0,27.55
4551,0.0,75.83,3.0,30.06
4552,0.7,76.34,2.0,29.239
4553,13.0,80.43,1.0,37.656
4554,11.1,86.52,2.0,36.814
4555,0.0,87.27,0.0,35.232
4556,7.5,87.3,2.0,34.212
4557,0.2,86.91,2.0,34.691
4558,0.0,85.13,4.0,36.052
4559,0.1,85.35,1.0,34.97
4560,0.7,83.46,0.0,34.071
4561,0.3,80.75,1.0,34.663
4562,0.0,82.24,1.0,33.94437103127018
4563,0.7,79.7,1.0,35.163
4564,0.0,79.08,1.0,33.135
4565,0.0,79.33,2.0,34.704
4566,0.2,78.09,2.0,31.789
4567,0.0,77.87,5.0,33.833
4568,0.0,75.64,2.0,30.173
4569,0.0,73.82,2.0,28.868
4570,0.0,75.46,0.0,31.494
4571,0.0,79.73,2.0,35.263
4572,0.0,76.66,5.0,32.158
4573,0.0,79.04,3.0,31.748
4574,0.3,76.2,5.0,28.49
4575,0.0,76.21,2.0,31.609
4576,0.0,76.48,0.0,30.89
4577,3.1,76.72,3.0,33.35
4578,0.0,75.55,2.0,32.96
4579,0.1,74.3465191633437,1.0,31.353
4580,0.05,73.02,2.0,33.626
4581,0.9,72.86,3.0,28.836
4582,0.0,72.35494036458908,3.0,30.952
4583,0.0,71.83,3.0,27.169
4584,0.0,71.72,0.0,29.024
4585,1.0,70.67,1.0,31.578
4586,4.8,72.48,1.0,30.201
4587,0.0,70.73,1.0,30.421
4588,3.1,71.68,1.0,32.165
4589,0.3,73.91,2.0,28.983
4590,0.2,71.22,2.0,29.343
4591,0.6,69.08,2.0,29.061
4592,0.4,69.78,2.0,29.157
4593,0.0,69.19,1.0,33.726
4594,0.3,67.21,2.0,29.642
4595,8.0,70.08,2.0,32.785
4596,7.2,73.71,4.0,30.576
4597,0.6,73.17,2.0,27.442
4598,0.3,71.08,1.0,29.665
4599,0.5,71.28,1.0,28.832
4600,0.0,70.39,2.0,28.033
4601,16.1,72.72635459506928,1.0,36.568
4602,0.1,74.79,3.0,29.923
4603,0.0,75.82,2.0,29.922
4604,0.4,76.35,0.0,32.651
4605,0.6,74.69,3.0,32.248
4606,0.0,76.72,4.0,33.47
4607,1.5,74.69,3.0,30.47
4608,0.0,73.33,2.0,28.166
4609,0.4,73.86,2.0,32.267
4610,0.15000000000000002,71.4,0.0,27.591
4611,11.7,77.76,0.0,33.335
4612,0.0,75.0,1.0,34.838
4613,0.1,75.13,2.0,31.465
4614,0.2,75.66,2.0,31.315
4615,0.0,73.45,2.0,31.41
4616,0.1,72.0,0.0,31.723
4617,0.0,71.61,3.0,27.909
4618,0.0,70.99,1.0,27.878
4619,0.3,67.46,4.0,26.782
4620,0.6,68.85,1.0,25.154
4621,0.0,68.61,0.0,27.207
4622,0.0,68.12,0.0,27.078
4623,0.6,68.04,2.0,24.327
4624,0.0,66.22,3.0,30.935
4625,0.0,65.18,1.0,27.771
4626,0.0,64.04,2.0,25.824
4627,0.6,63.21,3.0,25.64
4628,0.4,62.08,2.0,26.666
4629,0.0,60.80877469130284,1.0,29.125
4630,0.5,59.17,0.0,24.428
4631,0.0,60.72,5.0,23.834
4632,0.1,59.63,4.0,24.974
4633,0.1,59.83,0.0,25.8
4634,0.0,57.16,0.0,25.008
4635,0.0,57.36,4.0,21.218
4636,0.5,57.67,3.0,21.271
4637,0.8,58.36,1.0,26.076
4638,0.0,54.77,5.0,25.264
4639,0.0,54.64,4.0,24.443
4640,0.0,52.97,3.0,22.046
4641,0.6,54.46,5.0,22.777
4642,0.6,53.06,0.0,20.066
4643,0.30000000000000004,51.36,2.0,22.471
4644,0.1,50.03,2.0,23.564
4645,0.4,50.07,2.0,15.183
4646,0.2,50.93,3.0,21.635
4647,0.0,52.25,1.0,20.982
4648,1.0,48.83,2.0,18.989
4649,0.6,48.26,2.0,19.553
4650,0.1,49.17,1.0,20.66771076936093
4651,0.0,50.16,5.0,18.851
4652,3.4,50.41,1.0,19.435
4653,0.1,51.18,0.0,21.908
4654,1.2,51.83,1.0,22.209
4655,4.5,52.3,1.0,27.682
4656,8.0,56.06,2.0,22.849
4657,0.2,53.99678505500384,2.0,18.816
4658,0.0,52.36,0.0,21.993
4659,0.0,53.04,0.0,23.242
4660,0.0,53.454275926291714,1.0,23.927
4661,0.0,54.24,0.0,17.76
4662,0.2,52.17,3.0,21.782
4663,0.1,50.74,2.0,22.068
4664,0.0,50.98,3.0,22.801
4665,0.0,48.31,4.0,19.985
4666,0.7,49.49,1.0,18.801
4667,0.9,48.71,0.0,23.581
4668,0.0,48.61,2.0,19.984
4669,0.0,48.57,4.0,21.94
4670,0.1,49.51,5.0,24.966
4671,0.0,48.95,3.0,22.997
4672,0.0,48.44,1.0,19.491
4673,0.0,46.64,2.0,17.72
4674,0.0,46.78,2.0,18.199
4675,0.0,46.76,2.0,20.875185488682998
4676,0.0,46.35,1.0,24.916
4677,0.0,44.84,1.0,19.683
4678,0.0,44.8,0.0,16.587
4679,2.6,45.1,1.0,19.984
4680,13.9,54.13,1.0,26.799
4681,0.1,51.3,5.0,20.531
4682,0.2,51.52,1.0,22.179
4683,2.8,52.42,1.0,25.512
4684,1.6,52.15,2.0,20.374
4685,0.3,52.1,1.0,22.869
4686,0.1,50.81,2.0,18.036
4687,0.0,49.91,2.0,22.241
4688,4.8,54.36,0.0,23.489
4689,0.0,51.71,0.0,22.722
4690,14.0,58.52,1.0,27.354
4691,0.0,59.75,2.0,20.598
4692,5.4,58.74,2.0,25.883
4693,0.0,58.14,5.0,21.715
4694,0.3,58.52,1.0,25.699
4695,0.0,57.81,0.0,26.831
4696,0.0,55.68,2.0,24.356
4697,3.7,56.617039737101344,1.0,24.055
4698,0.0,57.4,1.0,24.105
4699,0.0,56.36,3.0,23.159
4700,0.1,55.71,3.0,23.745
4701,0.2,57.22,1.0,23.637
4702,0.0,55.71,3.0,23.461
4703,0.0,55.58,3.0,24.287
4704,1.3,57.17,0.0,23.197
4705,0.0,56.81,0.0,24.275
4706,3.5,57.04,2.0,21.42
4707,0.0,56.41,4.0,23.979
4708,0.1,56.77,2.0,25.655
4709,0.0,55.07,2.0,20.372
4710,0.6,53.82,4.0,20.657
4711,0.0,53.88,3.0,23.053
4712,1.8,53.57,3.0,22.829
4713,0.0,51.88,1.0,25.558
4714,0.0,51.47,3.0,18.356
4715,0.0,48.84,3.0,19.669
4716,12.7,54.49,6.0,26.182
4717,0.0,54.02,4.0,22.181
4718,0.5,52.31,2.0,22.153
4719,6.8,54.44,1.0,24.883
4720,0.9,55.67,2.0,22.553
4721,0.0,54.85,0.0,24.832
4722,0.2,56.02,1.0,20.08
4723,0.0,55.73,1.0,25.893
4724,0.1,54.13,0.0,21.617
4725,0.0,54.75281845560376,4.0,19.676
4726,0.1,55.37,2.0,22.643
4727,0.1,53.89,2.0,19.752
4728,0.8,53.03,0.0,24.342
4729,0.4,54.06,2.0,25.525
4730,0.4,54.46,2.0,22.51109104969199
4731,0.0,52.99,2.0,16.853
4732,0.0,53.0650956732324,1.0,25.179
4733,0.0,52.55,1.0,18.218
4734,5.2,55.55,2.0,27.652
4735,0.3,54.89,2.0,22.251
4736,0.3,53.51,5.0,25.669
4737,0.4,53.62526820353705,0.0,24.414
4738,0.0,53.556423072361014,1.0,20.921
4739,0.0,53.62,2.0,22.927
4740,0.1,52.5,2.0,24.056
4741,0.6,52.47,2.0,24.991
4742,0.2,56.69,3.0,27.152
4743,4.0,58.02,4.0,26.832
4744,0.1,58.16,0.0,25.848
4745,0.35,58.12,2.0,25.549
4746,0.0,56.82,1.0,24.769
4747,0.2,57.16,2.0,24.911
4748,0.5,56.1,2.0,23.779782074081144
4749,0.5,55.18,2.0,22.778
4750,0.6,56.75,0.0,20.454
4751,2.3,56.47,2.0,23.959
4752,1.0,55.9,2.0,23.981
4753,0.0,55.5,2.0,23.478
4754,0.7,54.52,3.0,22.149
4755,0.0,53.19,0.0,21.083
4756,0.0,51.03,1.0,22.206
4757,0.0,53.95,4.0,21.164
4758,0.3,52.05,2.0,21.2
4759,0.0,51.91,2.0,21.515587432116277
4760,1.0,50.57,3.0,21.124
4761,0.2,51.58,2.0,15.706
4762,10.4,55.67,3.0,24.813
4763,0.0,56.69,2.0,21.886150357909553
4764,0.0,54.14,0.0,22.411
4765,0.7,53.45,3.0,22.157
4766,0.3,54.53,3.0,22.698
4767,0.0,53.46,0.0,21.921
4768,5.0,54.14,3.0,24.798
4769,1.0,54.19,2.0,21.584
4770,0.0,54.15,0.0,22.14
4771,0.0,53.94,1.0,24.005
4772,0.0,52.63,1.0,23.935
4773,0.0,53.98,1.0,19.816
4774,0.4,51.72,0.0,18.794
4775,0.0,48.98,1.0,19.972
4776,0.0,50.01,1.0,23.534
4777,0.0,51.05,1.0,25.341
4778,0.0,49.73,2.0,21.532
4779,0.1,49.75,0.0,21.833
4780,0.0,47.84,5.0,20.16
4781,0.8,48.1,2.0,19.746
4782,0.3,50.22,0.0,20.847
4783,0.0,48.78,2.0,15.978
4784,0.0,48.27,0.0,20.144
4785,0.0,47.53,2.0,22.967
4786,0.4,48.11,2.0,21.938
4787,0.2,47.48,3.0,17.363
4788,0.1,46.05,1.0,19.585
4789,9.3,50.83,1.0,22.389
4790,0.0,49.86,2.0,24.871
4791,0.0,48.58501496245353,1.0,20.09
4792,0.9,47.16,1.0,22.739
4793,0.0,48.26,1.0,19.885
4794,0.0,46.02,2.0,19.729
4795,0.0,43.78,2.0,21.03
4796,0.0,43.73,4.0,18.178
4797,0.0,43.79,3.0,16.992
4798,0.0,45.46,0.0,20.672
4799,0.4,44.24,2.0,21.178
4800,0.2,44.54,3.0,19.75
4801,9.8,49.52,1.0,24.661
4802,7.9,50.77,2.0,25.302
4803,0.0,52.3,4.0,19.528
4804,1.1,51.4,1.0,23.905
4805,1.3,52.34,1.0,18.966
4806,1.0,50.95,2.0,23.573
4807,0.2,50.51,1.0,20.59
4808,0.6,48.92,0.0,22.191
4809,0.5,50.59,4.0,19.63
4810,0.0,48.24,1.0,17.77
4811,0.0,47.24,1.0,20.661
4812,0.0,48.44,1.0,22.508
4813,13.8,54.44,0.0,29.246
4814,0.4,54.09953249224028,2.0,23.954
4815,0.3,54.58,1.0,25.326
4816,0.0,55.08,2.0,18.59
4817,0.2,52.75,1.0,20.535
4818,0.0,52.87,0.0,23.122
4819,3.8,54.84,1.0,23.324
4820,0.0,54.47,2.0,23.223
4821,0.0,51.23,2.0,26.039
4822,0.0,52.15,1.0,25.728
4823,3.3,54.86,1.0,22.523
4824,0.0,53.09,3.0,20.265
4825,5.7,56.77,3.0,29.67
4826,1.0,55.33,0.0,22.837
4827,0.0,54.34,1.0,24.672
4828,0.4,54.51,3.0,19.973
4829,0.0,53.65,2.0,20.531
4830,0.1,52.75,4.0,21.751472095706404
4831,0.0,51.92,0.0,19.561
4832,0.6,52.41,2.0,21.455
4833,0.1,51.74,1.0,20.015
4834,0.1,51.13,3.0,19.784
4835,0.1,51.06,0.0,21.295
4836,0.1,52.32,5.0,21.78
4837,0.0,49.95,0.0,21.851
4838,0.2,48.96,2.0,19.62
4839,15.1,56.82,2.0,26.997
4840,6.8,61.38,1.0,27.488
4841,0.0,58.49,1.0,24.886491452880936
4842,2.4,60.28,1.0,28.663
4843,0.1,60.94,3.0,22.692
4844,0.0,60.07,2.0,24.237
4845,9.4,64.24,0.0,28.45
4846,0.2,64.26,1.0,23.304
4847,0.6,64.69,1.0,25.983813622455962
4848,0.3,60.72,0.0,25.123
4849,0.2,64.38,2.0,29.261
4850,0.5,64.35,1.0,29.452
4851,1.5,62.07,1.0,28.761
4852,0.9,62.22,0.0,20.014
4853,0.0,62.02,5.0,27.519
4854,0.0,61.3,2.0,27.014
4855,5.3,62.82,1.0,26.184
4856,0.0,63.18,2.0,28.054
4857,0.0,62.87,1.0,25.404
4858,0.0,62.38,2.0,25.046
4859,0.7,62.09,1.0,22.593
4860,0.5,62.77,5.0,28.511
4861,18.9,68.86,2.0,35.015
4862,0.4,69.96,5.0,30.824
4863,0.3,68.27,2.0,27.579
4864,21.1,81.61,3.0,36.48
4865,13.2,84.62,2.0,42.739
4866,1.6,84.63,1.0,35.119
4867,0.0,84.3,1.0,34.914
4868,0.0,85.61,1.0,34.909
4869,5.1,84.84,1.0,36.924
4870,0.0,85.88,7.0,31.361
4871,0.2,85.51,0.0,37.323
4872,0.3,84.83,1.0,36.204
4873,0.0,84.43,1.0,36.282
4874,0.0,83.73,2.0,33.259
4875,9.1,88.75,2.0,42.692
4876,0.3,87.25,3.0,37.367
4877,0.0,84.18,6.0,35.881
4878,0.0,82.83,2.0,32.691
4879,3.5,86.88,0.0,38.3
4880,0.0,83.66,2.0,33.793
4881,0.4,82.86,0.0,34.152
4882,0.1,82.75,3.0,34.924
4883,0.0,82.27,1.0,31.597
4884,0.0,82.62,1.0,35.963
4885,0.2,80.86,0.0,36.602
4886,0.0,80.55,1.0,33.886
4887,0.0,80.72,5.0,34.415
4888,0.7,76.32,0.0,32.172
4889,0.5,76.08,5.0,32.371
4890,7.0,80.55,2.0,37.326
4891,0.2,78.54,1.0,30.661
4892,18.2,85.14,2.0,36.714
4893,0.5,83.9,0.0,34.141
4894,0.0,82.69,2.0,36.497
4895,0.0,83.21,2.0,35.213
4896,0.2,83.65,1.0,35.254
4897,0.0,82.28,2.0,33.538
4898,3.2,83.16,1.0,33.545
4899,0.0,82.17,2.0,34.437
4900,0.0,82.6,1.0,35.5
4901,0.1,80.3,1.0,30.824
4902,0.0,78.54,3.0,32.832
4903,0.3,76.7,2.0,34.593
4904,4.6,77.44,1.0,31.873
4905,6.0,80.45,1.0,36.386
4906,0.3,81.81,2.0,38.372
4907,4.3,81.4681102077182,2.0,36.559
4908,0.3,81.58,1.0,31.315
4909,0.3,79.8,2.0,31.861
4910,3.5,81.89,3.0,36.031
4911,0.3,81.0,2.0,36.87
4912,0.0,81.55,2.0,31.214
4913,0.5,79.39,2.0,32.573
4914,0.0,78.86,2.0,34.215
4915,1.8,80.3,1.0,31.688
4916,0.0,79.1,1.0,31.846
4917,0.0,76.47,3.0,30.827
4918,3.2,78.89,1.0,31.73
4919,0.4,78.19,2.0,33.235
4920,0.1,77.22,2.0,31.305
4921,4.3,78.62848058704215,2.0,31.348
4922,4.6,80.08,0.0,35.917
4923,0.7,78.65,0.0,33.385
4924,0.8,79.48,4.0,34.137
4925,0.0,78.17,0.0,33.774
4926,0.5,78.26,3.0,33.132
4927,0.1,78.93761377357205,2.0,29.662
4928,2.3,79.16,2.0,31.228
4929,11.6,82.35,2.0,35.801
4930,0.7,82.8,3.0,36.826
4931,0.0,81.53,2.0,32.799
4932,0.0,80.11,5.0,33.73
4933,0.2,80.38,2.0,33.411
4934,0.5,77.16,4.0,31.549
4935,0.0,77.64,2.0,30.692
4936,0.0,77.45,4.0,33.355
4937,0.0,75.0,2.0,27.737
4938,0.0,75.59,3.0,31.215
4939,0.7,74.57,3.0,28.751
4940,0.0,72.89,1.0,31.138
4941,3.0,73.18,2.0,27.95
4942,0.0,74.77,2.0,29.583
4943,0.0,72.16,2.0,30.623
4944,0.2,72.26,1.0,29.35043800921639
4945,0.0,71.41,4.0,26.533
4946,0.1,72.85,2.0,26.422
4947,0.0,69.0,0.0,28.235
4948,0.0,70.92,3.0,26.786
4949,0.5,67.95,1.0,24.527
4950,0.2,67.25,6.0,27.699
4951,0.2,81.94,2.0,44.99
4952,0.0,80.96,3.0,33.749
4953,12.2,83.01259927844869,1.0,43.432
4954,0.0,85.42,1.0,29.23
4955,0.2,84.01336846170103,1.0,34.981
4956,0.0,83.11,2.0,33.055
4957,0.1,82.30074577529189,2.0,34.297
4958,0.0,81.15,3.0,33.307
4959,0.0,82.7,1.0,32.127
4960,3.7,81.92039498458983,1.0,34.719
4961,0.0,80.72,2.0,31.738
4962,6.3,84.57,1.0,36.966
4963,9.2,87.66,2.0,38.038
4964,14.7,95.95,1.0,37.708191037557874
4965,0.1,93.03,2.0,36.094
4966,0.6,91.79,1.0,41.724
4967,10.2,93.48497029878963,2.0,41.141
4968,0.3,94.38,1.0,39.605
4969,10.9,98.65,4.0,47.645
4970,0.3,98.76,4.0,40.774
4971,5.7,101.08,1.0,41.198
4972,0.0,100.36,1.0,41.454
4973,2.2,99.18,1.0,42.376
4974,0.7,100.24,1.0,42.095
4975,0.8,98.8,4.0,41.526
4976,0.0,96.84,1.0,42.027
4977,0.0,95.95,1.0,37.94
4978,0.0,95.07,1.0,39.449
4979,0.8,95.0,4.0,37.759
4980,0.3,93.79,4.0,35.736
4981,0.0,92.86,2.0,38.026
4982,0.0,90.09,1.0,38.14605620764956
4983,2.4,91.14,0.0,38.339
4984,0.0,88.8,2.0,39.657
4985,0.0,87.85,4.0,34.063
4986,0.8,87.77,5.0,34.047
4987,11.7,92.19,1.0,42.97
4988,4.5,91.52,2.0,38.407
4989,0.2,91.85,1.0,37.021
4990,0.3,92.65,1.0,40.509
4991,0.0,91.67444594186657,1.0,37.58
4992,1.0,91.05,0.0,35.802
4993,0.4,89.46,0.0,36.845
4994,0.0,88.28,2.0,34.397
4995,4.6,91.14,0.0,39.595
4996,0.4,89.66074145943529,0.0,36.432
4997,0.0,88.89,0.0,39.553
4998,0.4,86.34,3.0,36.044
4999,0.0,87.06,0.0,35.677
5000,0.9,85.8,3.0,34.883
