编号,rain,pore,micro,deep,surface
4881,0.4,65.3,2.0,26.776,86.236
4882,15.5,100.09,0.0,46.814,140.457
4883,6.2,79.65047510728046,0.0,36.633,114.882
4884,0.0,78.78,3.0,29.684,98.91031127358451
4885,0.6,70.0,4.0,29.603,97.681
4886,0.7,78.76,0.0,33.18339674639732,98.91052429700265
4887,0.1,83.18,0.0,34.763,95.874
4888,0.0,84.14,1.0,35.307,100.544
4889,0.0,77.17,1.0,33.045,96.96
4890,0.05,95.69,2.0,42.015,111.92
4891,0.0,79.65044792754493,1.0,37.146,104.308
4892,14.4,74.99,1.0,32.798,112.564
4893,0.2,70.09,2.0,25.426,87.585
4894,0.0,64.86,1.0,26.69,81.177
4895,0.0,59.82,0.0,22.203,98.91146584567085
4896,0.4,62.68,2.0,29.327,84.707
4897,0.0,64.05,0.0,24.093,75.852
4898,0.6,93.91,2.0,39.637,110.387
4899,0.1,55.58,1.0,23.064,75.495
4900,0.05,84.52,1.0,33.277,99.021
4901,0.0,78.53,1.0,34.515,92.557
4902,0.3,89.98,3.0,39.03,109.519
4903,2.9,107.45,2.0,33.086454880014536,121.699
4904,0.1,57.74,2.0,24.744,77.732
4905,0.0,89.76,2.0,38.962,107.308
4906,0.0,82.65,2.0,32.58,101.807
4907,0.0,77.88,3.0,35.014,99.142
4908,0.0,79.65044479648398,0.0,36.811,102.004
4909,0.1,98.2,3.0,41.079,121.092
4910,0.2,71.05,3.0,30.289,93.55
4911,0.1,79.6504425741323,2.0,26.3,98.9133169704633
4912,0.0,55.7,0.0,21.066,71.041
4913,0.0,100.65,1.0,42.483,113.912
4914,0.4,79.65044228170264,1.0,26.35,83.768
4915,0.0,75.24,2.0,33.206,96.195
4916,0.0,71.28,0.0,32.02,88.657
4917,12.0,81.76,1.0,33.45459019728131,98.91401939491985
4918,0.5,78.92,1.0,29.527,95.77
4919,0.5,81.46,2.0,35.121,101.384
4920,0.2,81.35,0.0,33.348,96.359
4921,0.0,90.5,0.0,39.038,102.878
4922,0.0,84.21,2.0,36.718,104.355
4923,0.0,84.43,2.0,32.521,101.645
4924,0.0,77.04,2.0,33.104,100.098
4925,10.7,94.01,1.0,40.401,123.548
4926,0.2,78.71,1.0,27.474,91.234
4927,0.0,87.22,4.0,38.6,110.643
4928,8.0,91.45,2.0,40.629,98.91532860121846
4929,0.7,93.19,3.0,37.399,112.648
4930,0.0,86.19,3.0,36.501,98.91554605769541
4931,0.9,63.18,1.0,27.351,78.996
4932,6.9,79.08,2.0,36.894,108.052
4933,0.2,82.75,1.0,36.288,96.599
4934,0.2,76.09,1.0,27.565,89.355
4935,0.0,71.81,2.0,29.869,89.839
4936,0.9,74.8,2.0,27.572,93.692
4937,0.0,79.13,0.0,34.186,92.49
4938,6.5,77.57,2.0,38.15,113.756
4939,0.4,89.68,3.0,36.841,111.031
4940,0.0,95.99,2.0,39.191,110.846
4941,0.0,90.34,1.0,37.025,102.317
4942,14.7,101.11,0.0,47.9,141.267
4943,0.0,94.23,1.0,39.527,109.773
4944,0.0,77.53,3.0,30.284,96.089
4945,0.8,73.94,3.0,27.127,89.665
4946,0.0,95.27,2.0,38.348,113.036
4947,0.3,83.09,0.0,30.302,92.033
4948,2.8,91.85,0.0,35.606,106.318
4949,0.0,85.61,1.0,33.711,98.965
4950,0.3,84.15,3.0,37.687,98.91763068022298
4951,0.3,81.7,4.0,36.341,108.376
4952,0.5,65.42,1.0,25.334,82.054
4953,0.0,60.54,2.0,23.036,79.634
4954,0.1,77.14,4.0,31.963,98.324
4955,0.4,95.01,2.0,36.626,107.504
4956,1.1,79.65022589607837,1.0,35.422,100.985
4957,0.3,78.99,1.0,27.33,92.75
4958,0.8,77.62,4.0,32.279,99.703
4959,2.0,84.76,1.0,34.116,103.475
4960,0.0,85.89,0.0,35.13,99.177
4961,0.4,59.63,2.0,24.012,80.251
4962,0.4,86.03,5.0,38.239,114.536
4963,7.0,86.19,0.0,37.497,110.471
4964,0.0,79.65014254526416,3.0,27.194,80.444
4965,0.4,74.4,0.0,30.059,87.42
4966,1.0,91.07,0.0,36.258,104.239
4967,0.0,82.78,1.0,36.372,102.648
4968,0.0,84.15,0.0,35.919,97.476
4969,0.0,100.4,0.0,43.478,114.199
4970,0.4,95.29,2.0,37.666,111.484
4971,0.0,73.83,2.0,30.444,90.753
4972,0.0,79.65004479311618,0.0,33.92,97.425
4973,0.0,84.55,0.0,36.41,98.797
4974,7.0,93.72,0.0,42.962,116.016
4975,0.1,95.47,2.0,40.476,113.152
4976,0.2,83.03,0.0,35.445,98.92010688362043
4977,0.0,109.66,1.0,49.079,98.92019182997555
4978,0.0,81.23,1.0,32.983,96.515
4979,0.0,81.7,3.0,20.41,73.277
4980,0.0,81.61,1.0,33.923635699723725,76.544
4981,0.0,78.71,1.0,31.823,100.581
4982,0.0,84.43,1.0,35.647,102.422
4983,0.0,81.23,2.0,23.985,75.469
4984,0.0,92.41,1.0,37.036,106.488
4985,0.0,75.37,1.0,38.078,95.704
4986,0.0,79.64981731570848,1.0,33.637,99.091
4987,0.0,83.49,1.0,34.515,97.286
4988,0.3,98.3,0.0,37.583,106.341
4989,6.3,77.08,1.0,28.902,101.202
4990,1.6,88.06,1.0,34.973,101.998
4991,13.0,88.87,1.0,40.31,123.728
4992,0.2,81.72,1.0,33.901,95.084
4993,1.2000000000000002,81.04,2.0,33.684,100.37
4994,13.7,95.96,3.0,42.411,98.797
4995,0.0,79.64966474273494,2.0,32.636,94.559
4996,0.8,82.05,3.0,28.598,101.388
4997,7.1,74.81,3.0,30.41,107.236
4998,6.3,78.35,0.0,35.436,102.993
4999,0.0,69.65,0.0,29.852,86.883
5000,0.3,83.32,0.0,30.363,93.731
5001,0.5,79.64955068564788,0.0,37.759,103.207
5002,0.0,76.1,0.0,30.503,87.887
5003,0.7,81.61,2.0,33.961,95.501
5004,0.4,85.2,0.0,34.899,98.22
5005,10.1,74.44,3.0,29.778,107.967
5006,0.4,94.37,0.0,35.714,103.389
5007,0.0,79.53,0.0,30.968,89.646
5008,0.2,79.64941825855746,2.0,28.918,95.549
5009,0.0,85.58,1.0,35.056,98.205
5010,0.6,79.64937829466407,2.0,34.118,96.492
5011,0.0,83.77,3.0,36.701,102.333
5012,0.4,54.96,3.0,22.906,77.212
5013,0.0,95.36,1.0,36.972,109.667
5014,0.0,79.66,1.0,29.808,93.34
5015,0.0,79.64927911005421,2.0,27.061,81.828
5016,0.0,80.61,3.0,32.721,99.144
5017,0.0,76.35,1.0,31.316,92.021
5018,0.4,58.09,0.0,21.482,70.65
5019,0.0,77.82,0.0,27.764,87.33
5020,0.4,58.49,1.0,25.883,76.982
5021,0.0,77.66,3.0,32.811,98.219
5022,0.5,77.51,2.0,30.669,93.599
5023,1.3,73.73,1.0,27.701,89.915
5024,6.5,87.84,0.0,37.138,110.638
5025,0.8,79.64910378738426,2.0,29.237,87.326
5026,12.2,86.24,1.0,40.445,120.625
5027,0.5,75.43,1.0,31.29,93.155
5028,0.2,70.72,2.0,28.48,88.094
5029,14.1,79.37,1.0,35.439,119.819
5030,1.0,92.06,1.0,37.273,98.92536004634839
5031,0.6,69.78,4.0,24.568,91.872
5032,0.0,57.44,3.0,26.407,77.186
5033,1.7,88.07,3.0,35.907,107.961
5034,0.0,92.5,1.0,39.733,108.22
5035,0.0,91.2,1.0,38.688,104.305
5036,0.3,68.08,0.0,30.001,83.795
5037,0.8,87.36,1.0,35.62,101.532
5038,0.0,94.78,0.0,41.852,107.925
5039,0.1,99.79,0.0,38.645,111.693
5040,0.6,83.54,0.0,35.209,97.735
5041,0.0,62.8,0.0,24.814,74.309
5042,0.3,87.29,0.0,31.796,105.457
5043,0.0,65.65,0.0,28.267,79.545
5044,1.5,84.99,2.0,33.164127201425956,104.293
5045,0.0,79.64876782084326,1.0,28.357,82.714
5046,0.1,86.79,0.0,31.217,95.281
5047,4.8,90.41,1.0,39.465,115.678
5048,0.3,90.34,1.0,38.932,108.464
5049,7.7,77.73,0.0,36.992,104.701
5050,1.6,75.82,0.0,26.42,87.4
5051,0.0,80.76,0.0,33.29487725591647,92.06
5052,0.7,91.85,0.0,39.019,104.793
5053,0.0,83.25,1.0,28.937,96.003
5054,0.25,80.79,1.0,34.571,94.615
5055,0.2,57.22,1.0,23.187,74.579
5056,0.1,79.64854629775222,1.0,29.523,88.967
5057,0.0,90.42,1.0,40.054,105.757
5058,4.7,84.31,0.0,40.788,108.06
5059,0.5,82.81,1.0,33.938,98.481
5060,0.0,55.99,2.0,23.169,69.989
5061,0.0,79.64844422827142,0.0,43.08,119.814
5062,0.8,90.04,1.0,37.193,105.193
5063,0.0,75.0,1.0,27.265,95.776
5064,0.0,78.79,2.0,30.184,96.651
5065,0.0,79.64836487659746,1.0,31.561,93.818
5066,7.8,97.81,1.0,40.088,125.144
5067,0.0,75.12,3.0,30.323,96.934
5068,11.2,91.69,2.0,41.646,130.197
5069,0.6,94.44,0.0,39.436,106.427
5070,0.0,89.5,0.0,37.573,104.399
5071,10.9,79.64823399803849,1.0,26.772,93.957
5072,0.0,63.21,2.0,29.124,89.241
5073,0.1,58.86,1.0,25.996,76.914
5074,5.94898944521726,102.818699734807,3.0,33.59639153921422,116.72109551798
5075,0.0,79.65,2.0,32.373,98.93091095231496
5076,0.5,73.02,1.0,29.955,86.375
5077,14.3,91.37,2.0,39.924,128.505
5078,0.0,79.5,0.0,30.814,98.93126765800864
5079,0.0,59.04,2.0,26.068,82.298
5080,6.0,99.57,0.0,44.539,125.068
5081,0.0,79.43,1.0,29.116,98.93161267691981
5082,16.5,85.21,5.0,38.976,140.638
5083,0.4,55.67,4.0,25.796,80.597
5084,0.0,79.64793906691652,2.0,38.86,110.429
5085,0.5,86.55,0.0,34.619,101.826
5086,0.6,79.19,5.0,33.035,108.256
5087,14.2,83.61,1.0,40.691,123.295
5088,1.8,89.48,0.0,39.865,103.499
5089,13.9,84.79,0.0,38.158,123.359
5090,0.3,81.21,0.0,33.405,95.028
5091,0.0,91.69,0.0,37.767,103.578
5092,0.0,98.6,0.0,40.828,111.328
5093,9.3,80.06,0.0,37.612,108.263
5094,0.3,77.19,2.0,33.471,96.981
5095,7.6,87.58,3.0,36.955,117.796
5096,0.1,92.75,3.0,35.486,107.584
5097,0.0,59.86,2.0,24.021,77.721
5098,0.0,69.65,3.0,30.557,91.893
5099,0.0,73.61,3.0,29.964,95.326
5100,1.1,75.7,1.0,29.922,88.237
5101,4.8,86.68,1.0,38.183,111.317
5102,0.2,80.2,1.0,32.963,92.432
5103,0.0,110.39,2.0,43.446,124.228
5104,0.0,83.67,2.0,33.917,98.717
5105,0.0,67.92,2.0,27.661,89.695
5106,0.0,65.81,0.0,27.622,88.764
5107,0.0,69.19,3.0,33.449175002294936,91.945
5108,0.0,77.45,3.0,33.535,102.46
5109,1.0,66.19,2.0,26.998,88.738
5110,14.6,109.83,1.0,47.635,144.898
5111,0.0,79.61,2.0,31.673,99.105
5112,0.0,69.9,0.0,28.94,81.743
5113,0.0,69.25,5.0,26.629,87.026
5114,0.0,78.16,1.0,33.538,92.944
5115,9.9,103.85,0.0,46.872,133.219
5116,0.1,88.37,1.0,33.30336360951661,107.48
5117,0.6,83.66,3.0,30.558,102.524
5118,0.1,86.0,1.0,35.823,98.973
5119,0.0,90.05,1.0,34.121,101.297
5120,0.4,67.73,2.0,28.909,88.93
5121,0.0,83.02,2.0,33.665,100.274
5122,0.1,69.29,0.0,28.67,83.985
5123,0.0,72.85,2.0,28.754,91.941
5124,0.0,86.3,0.0,33.172,98.785
5125,8.4,79.64687639861732,0.0,39.424,117.853
5126,0.6,59.26,2.0,25.198,78.208
5127,0.0,65.73,1.0,27.345,79.466
5128,0.3,70.66,4.0,31.738,97.562
5129,5.5,87.05,2.0,37.635,115.612
5130,13.8,66.85,2.0,33.715,98.93540847390116
5131,3.05,92.2,1.0,37.61,107.282
5132,15.9,68.01,5.0,33.07415162874459,128.035
5133,0.0,53.72,2.0,22.751,69.998
5134,0.0,77.9,0.0,36.549,96.805
5135,8.7,65.82,0.0,29.305,93.784
5136,10.3,81.23,0.0,38.026,112.096
5137,0.2,95.88,2.0,39.315,98.93590245906906
5138,0.2,77.71,2.0,29.813,95.28
5139,0.0,79.64654703441356,2.0,25.772,88.312
5140,0.0,94.81,4.0,37.998,117.566
5141,0.2,76.28,1.0,29.465,93.738
5142,0.0,71.99,3.0,27.516,88.134
5143,0.0,61.66,0.0,24.162,74.266
5144,0.0,97.94,2.0,37.536,106.164
5145,0.0,84.15,0.0,34.849,96.35
5146,8.7,78.2,2.0,31.392,111.799
5147,22.6,98.44,3.0,47.122,156.654
5148,0.0,76.18,1.0,31.476,98.93669734655157
5149,0.0,73.34,3.0,34.59,99.575
5150,0.0,101.63,2.0,43.358,120.317
5151,0.2,88.4,4.0,39.289,115.171
5152,0.3,89.61,0.0,37.11,102.216
5153,0.7,56.93,1.0,22.044,70.978
5154,0.7,67.47,1.0,24.803,82.457
5155,0.3,75.64,0.0,33.15608042300192,87.34
5156,0.5,86.44,5.0,37.757,115.565
5157,0.3,71.09,2.0,31.082,98.93718937026185
5158,0.0,91.89,1.0,36.55,98.93724669136756
5159,6.2,65.0,1.0,28.218,98.93730400771666
5160,0.0,90.16,1.0,40.152,109.474
5161,0.7,78.01,1.0,33.304,94.809
5162,0.7,87.72,2.0,36.848,108.81
5163,0.0,108.06,1.0,33.072915625492406,121.838
5164,0.0,93.19,1.0,41.68,113.037
5165,9.4,65.9,1.0,33.519,102.476
5166,0.0,51.93,0.0,21.497,66.786
5167,12.7,65.28,1.0,29.076,104.88
5168,0.0,74.67,2.0,28.286,89.368
5169,0.0,75.62,1.0,31.452,88.29
5170,0.0,79.07,3.0,33.663,104.484
5171,0.7,68.94,1.0,26.943,81.031
5172,0.3,73.3,5.0,31.503,98.775
5173,0.2,56.23,4.0,21.193,81.742
5174,0.0,90.84,0.0,33.000356910106014,103.938
5175,0.05,91.67,0.0,33.374,98.93814742869932
5176,4.4,106.93,0.0,47.38,127.314
5177,0.4,75.47,2.0,28.626,91.101
5178,0.1,79.96,0.0,32.837,92.672
5179,0.0,65.31,0.0,30.492,83.577
5180,0.0,60.8,1.0,23.513,77.616
5181,0.0,78.23,4.0,31.831,96.709
5182,0.0,67.5,1.0,27.567,81.307
5183,0.4,90.82,2.0,34.822,109.498
5184,17.0,61.69,2.0,31.465,110.693
5185,0.1,87.6,3.0,35.521,108.81
5186,3.2,96.58,0.0,42.781,114.617
5187,0.0,60.04,2.0,33.54579602201457,81.288
5188,0.0,80.3,3.0,31.374,101.934
5189,0.0,76.18,1.0,33.816,96.308
5190,5.4,81.61,2.0,33.174,110.931
5191,1.0,68.86,1.0,29.825,86.174
5192,8.1,93.85,2.0,39.978,120.963
5193,0.0,93.62,1.0,38.358,108.846
5194,0.0,96.4,0.0,40.803,110.68
5195,0.5,80.19,1.0,31.312,95.494
5196,0.0,88.81,2.0,38.764,110.37
5197,0.5,83.99,3.0,34.091,103.943
5198,0.6,66.33,2.0,27.961,86.026
5199,0.3,55.93,3.0,26.003,80.093
5200,0.1,89.38,2.0,38.434,110.552
5201,0.5,78.5,2.0,33.9824427174129,99.696
5202,0.0,80.39,1.0,29.866,94.807
5203,0.0,78.52,1.0,34.599,97.116
5204,0.0,70.87,2.0,30.861,92.421
5205,0.4,75.74,0.0,34.13162258139877,91.098
5206,20.2,93.51,2.0,44.319,145.952
5207,0.3,91.54,1.0,40.405,112.454
5208,0.0,74.33,0.0,34.20635329291475,88.482
5209,0.2,91.9,1.0,38.833,108.098
5210,0.0,58.69,1.0,34.21308198886673,76.654
5211,0.0,92.12,2.0,37.799,108.201
5212,0.0,91.8,1.0,37.179,105.581
5213,0.0,64.17,1.0,27.881,84.221
5214,0.9,86.48,1.0,38.132,100.278
5215,0.1,79.46,3.0,36.977,104.137
5216,0.0,88.41,6.0,34.796,113.106
5217,4.3,78.44,1.0,36.25,106.508
5218,0.1,79.64478562858432,0.0,26.886,81.181
5219,1.0,76.14,0.0,32.049,92.065
5220,0.3,79.52,1.0,33.843,97.591
5221,0.9,66.81,4.0,27.814,91.33
5222,0.0,81.98,0.0,35.781,94.979
5223,0.0,86.22,1.0,34.777,101.288
5224,12.8,92.76,2.0,43.762,133.684
5225,7.9,89.0,1.0,34.113136483864125,118.135
5226,12.3,70.43,0.0,29.949,105.504
5227,0.15000000000000002,94.8,0.0,35.677,102.996
5228,0.0,62.13,1.0,24.923,79.745
5229,6.7,83.85,1.0,33.385,109.353
5230,0.2,68.22,1.0,27.2,83.941
5231,0.0,79.64448766649413,0.0,28.832,88.513
5232,0.0,93.33,2.0,38.575,106.439
5233,0.1,77.0,0.0,34.20477486539766,92.363
5234,0.2,84.07,0.0,35.605,96.696
5235,0.1,84.69,3.0,36.177,105.414
5236,0.6,79.64436989114309,3.0,38.862,113.641
5237,0.2,82.48,1.0,33.886,97.82
5238,1.0,74.47,0.0,33.685,91.43
5239,0.2,96.1,1.0,39.309,110.425
5240,8.4,72.63,0.0,30.828,98.94143059123746
5241,0.0,62.26,1.0,27.2,79.589
5242,0.2,68.07,3.0,29.927,91.487
5243,0.0,78.95,1.0,36.997,98.713
5244,7.6,90.83,2.0,39.081,120.505
5245,10.0,84.76,2.0,35.854,120.059
5246,0.8,76.9,2.0,34.47460964998116,91.999
5247,0.6,89.83,3.0,37.987,112.865
5248,0.4,86.86,1.0,39.665,98.94171976566781
5249,0.0,95.56,0.0,40.7,107.727
5250,0.2,77.42,1.0,34.482,96.684
5251,0.1,87.01,1.0,34.094,105.802
5252,0.2,104.64,1.0,45.278,122.9
5253,0.2,67.65,1.0,32.061,86.372
5254,0.0,77.72,1.0,30.984,93.469
5255,0.2,95.93,2.0,40.558,111.608
5256,0.7,93.35,1.0,37.824,105.05
5257,0.7,89.62,0.0,35.829,100.41
5258,0.2,106.56,0.0,42.59,118.089
5259,0.2,91.82,2.0,37.099,106.503
5260,0.0,86.33,3.0,35.653,107.521
5261,1.3,79.51,1.0,34.413,97.905
5262,0.8,67.92,0.0,30.263,83.804
5263,0.5,83.33,0.0,33.92,96.806
5264,1.7,78.85,0.0,34.216,96.268
5265,0.7,75.44,0.0,27.314,87.412
5266,0.4,84.18,5.0,37.163,113.695
5267,1.0,69.2,1.0,33.59769037471126,86.262
5268,0.1,63.96,1.0,25.488,80.266
5269,0.6,78.71,1.0,33.443,97.271
5270,0.0,62.43,1.0,25.572,78.741
5271,0.0,70.55,2.0,28.894,98.94211549804456
5272,0.0,85.16,0.0,33.476,96.203
5273,0.3,89.44,2.0,38.891,106.277
5274,0.6,79.79,1.0,28.672,89.521
5275,0.1,100.53,0.0,41.476,112.539
5276,0.0,85.09,4.0,31.123,101.479
5277,7.9,92.05,0.0,41.218,119.125
5278,0.6,74.91,0.0,31.727,92.002
5279,0.0,69.64,0.0,27.532,84.224
5280,0.0,83.73,4.0,35.342,109.165
5281,0.0,80.11,4.0,32.728,103.447
5282,0.4,76.85,1.0,30.446,91.466
5283,0.7,71.61,1.0,29.187,87.778
5284,0.0,56.31,3.0,21.206,73.522
5285,0.2,89.3,1.0,40.248,108.68
5286,0.1,80.37,2.0,35.348,96.725
5287,0.0,65.38,0.0,32.903541039432646,77.803
5288,0.0,84.85,0.0,33.212,96.705
5289,0.3,79.64280911821291,1.0,31.769,91.641
5290,0.15000000000000002,81.45,3.0,34.744,111.324
5291,0.0,77.49,2.0,30.554,88.45
5292,9.7,87.08,0.0,34.476,114.866
5293,0.0,79.64268705841224,4.0,27.305,98.94273845214927
5294,0.3,62.57,1.0,24.443,80.141
5295,0.2,53.01,3.0,20.98,69.107
5296,11.9,77.61,1.0,34.401,98.94286120990537
5297,6.4,65.76,3.0,28.748,97.483
5298,0.0,94.63,1.0,38.208,109.825
5299,0.25,82.69,2.0,41.009,98.94300473611837
5300,0.0,75.35,0.0,28.552,87.487
5301,0.0,88.42,1.0,32.89925616676758,100.608
5302,0.0,75.57,2.0,33.816,96.441
5303,0.3,91.6,0.0,38.004,104.523
5304,0.3,80.18,2.0,31.944,96.301
5305,14.0,75.57,1.0,33.964,115.024
5306,0.0,83.97,2.0,33.927,101.381
5307,1.0,81.14,2.0,34.143,97.188
5308,0.2,75.28,3.0,35.459,96.564
5309,0.2,63.6,0.0,32.93576618964636,80.411
5310,3.0,80.89,1.0,35.136,98.94351898849452
5311,0.0,82.5,1.0,33.408,96.773
5312,0.4,62.63,2.0,23.482,80.007
5313,16.0,100.6,2.0,49.088,147.535
5314,0.5,59.12,4.0,20.614,76.867
5315,1.5,89.55,4.0,37.988,114.195
5316,0.0,82.48,0.0,35.431,97.611
5317,4.9,70.85,0.0,25.341,88.377
5318,0.2,100.33,1.0,37.792,114.508
5319,0.2,79.99,3.0,30.605,96.828
5320,0.0,79.64193738521783,3.0,28.537,98.9439856387302
5321,0.3,64.77,1.0,32.836691880845486,78.214
5322,0.6,70.6,1.0,29.356,88.184
5323,0.0,79.64185598686737,0.0,32.678,90.421
5324,0.0,75.68,2.0,30.191,93.246
5325,0.0,97.05,2.0,34.747,111.763
5326,0.0,67.74,2.0,30.054,86.414
5327,0.0,75.63,3.0,31.051,94.713
5328,0.2,88.01,2.0,35.498,98.9444094744319
5329,0.2,78.65,2.0,27.999,89.687
5330,0.0,91.64,2.0,36.179,98.94452781239683
5331,0.0,74.86,5.0,35.771,105.734
5332,0.0,65.08,3.0,25.883,86.577
5333,7.8,78.23,1.0,32.005,107.853
5334,0.0,93.46,3.0,41.694,113.65
5335,0.0,76.42,0.0,29.545,89.457
5336,8.6,67.16,1.0,33.378,101.732
5337,0.7,75.8,1.0,32.734,92.877
5338,0.0,64.02,1.0,27.932,79.067
5339,0.0,78.85,1.0,31.437,94.065
5340,9.0,91.68,1.0,36.447,120.481
5341,0.1,95.72,1.0,36.927,98.94518879319926
5342,0.8,83.53,1.0,34.659,102.072
5343,0.0,63.04,2.0,25.038,83.688
5344,0.0,87.93,2.0,37.787,103.255
5345,13.1,77.51,0.0,34.171,107.503
5346,0.0,79.64125455480686,4.0,28.911,103.008
5347,0.2,68.33,1.0,33.41220207589387,86.877
5348,0.0,79.2,0.0,30.821,91.356
5349,0.1,85.96,2.0,33.38,104.586
5350,0.0,69.14,3.0,29.151,88.021
5351,0.1,91.16,0.0,39.278,106.233
5352,9.8,72.9,1.0,34.483,109.686
5353,0.0,79.44,1.0,33.461,94.298
5354,0.0,79.64105308884595,0.0,38.932,103.586
5355,0.0,97.63,0.0,41.047,110.614
5356,0.0,89.98,2.0,35.481,105.546
5357,0.0,67.96,0.0,29.776,81.202
5358,0.0,73.26,0.0,31.589,85.1
5359,0.0,79.64092236813926,5.0,31.613,100.423
5360,5.4,75.02,5.0,33.212,112.792
5361,7.6,97.1,1.0,37.735,121.471
5362,0.0,91.45,1.0,40.477,110.461
5363,0.0,78.57,3.0,31.568,98.94651588222979
5364,0.6,72.45,2.0,32.781,95.554
5365,0.5,82.34,1.0,35.148,98.061
5366,5.2,89.61,1.0,38.931,110.143
5367,0.4,89.79,3.0,36.501,108.406
5368,0.0,78.5,1.0,35.057,98.946760190981
5369,0.0,79.71,3.0,34.04,100.038
5370,14.8,90.84,3.0,42.088,139.413
5371,0.4,68.66,0.0,26.927,82.921
5372,0.0,89.37,1.0,36.389,105.764
5373,5.6,68.21,2.0,30.594,100.494
5374,0.2,79.64050321234066,3.0,33.712085354100395,102.728
5375,0.0,83.4,2.0,32.223,93.538
5376,0.0,82.09,2.0,32.119,102.259
5377,0.0,63.3,2.0,25.597,85.055
5378,0.0,80.29,0.0,31.112,93.14
5379,0.0,75.59,0.0,29.18,87.306
5380,0.0,99.36,3.0,42.2,122.599
5381,0.0,82.24,1.0,34.899,97.519
5382,0.2,78.01,0.0,33.295,98.94728983808089
5383,9.2,99.66,2.0,43.094,98.94732691758642
5384,0.0,91.51,1.0,35.489,105.607
5385,0.0,73.47,0.0,31.846,87.931
5386,0.05,86.61,1.0,37.751,105.48
5387,0.1,92.47,1.0,41.801,98.94747387704126
5388,0.0,85.13,0.0,38.801,101.562
5389,0.5,77.71,0.0,36.684,93.021
5390,0.5,82.02,0.0,37.259,99.363
5391,0.0,78.69,0.0,32.879,92.251
5392,0.2,82.55,6.0,31.457,106.884
5393,0.0,78.98,1.0,33.673,91.699
5394,0.0,75.72,2.0,30.892,95.293
5395,9.0,78.61,1.0,32.734,109.25
5396,0.0,78.28,0.0,30.855,91.745
5397,5.5,78.5,0.0,28.732,95.082
5398,0.0,78.25,1.0,32.31,95.666
5399,0.0,78.41,2.0,32.7,95.948
5400,0.0,83.68,4.0,33.297,100.843
5401,9.4,73.59,0.0,35.615,107.681
5402,0.0,71.5,1.0,30.043,89.699
5403,0.1,82.58,0.0,31.674,94.559
5404,0.2,91.41,0.0,38.487,105.59
5405,0.1,59.53,0.0,22.666,72.505
5406,0.1,51.33,2.0,21.335,70.314
5407,0.0,63.26,1.0,22.105,75.939
5408,0.8,97.72,0.0,41.738,112.455
5409,0.6,79.21,1.0,29.589,91.009
5410,0.25,103.03,2.0,40.597,119.995
5411,8.1,86.24,0.0,34.261,109.592
5412,5.0,55.82,1.0,25.325,83.817
5413,0.3,64.03,3.0,32.59385649402307,83.259
5414,17.2,79.04,4.0,36.32,132.848
5415,0.0,79.63923293419906,2.0,26.894,85.128
5416,0.0,89.77,2.0,37.845,107.703
5417,0.2,85.56,2.0,37.373,103.394
5418,0.0,81.71,3.0,32.44,98.808
5419,15.9,86.45,0.0,39.08,128.221
5420,0.0,59.54,1.0,28.752,81.398
5421,0.0,89.45,0.0,36.409,101.378
5422,0.3,54.42,2.0,22.257,72.322
5423,0.9,72.93,0.0,29.227,87.327
5424,15.9,78.84,1.0,34.799,119.015
5425,0.9,74.46,1.0,31.18,91.618
5426,0.0,66.29,2.0,27.031,87.365
5427,0.6,61.12,2.0,26.476,83.842
5428,0.2,80.47,2.0,36.688,102.905
5429,0.0,67.25,4.0,28.609,93.775
5430,0.0,83.3,1.0,36.905,102.858
5431,6.9,81.35,0.0,33.991,98.94964851162072
5432,0.15000000000000002,83.96,0.0,32.42836096211531,98.9497112857785
5433,10.9,97.29,4.0,44.056,139.054
5434,0.1,67.96,2.0,27.32,87.356
5435,0.8,72.56,0.0,29.472,87.322
5436,0.0,63.45,1.0,27.107,82.23
5437,0.2,65.27,0.0,23.022,98.9499998293443
5438,0.0,84.19,3.0,33.733,106.211
5439,0.0,84.17,1.0,32.437003047026664,97.908
5440,0.1,79.63859332826407,1.0,24.778,76.612
5441,0.0,71.41,0.0,26.495,84.587
5442,0.5,71.88,0.0,29.019,84.95
5443,0.0,94.1,2.0,37.857,110.559
5444,0.0,62.78,1.0,24.825,77.195
5445,0.0,79.46,1.0,33.798,94.94
5446,0.3,89.4,2.0,37.666,109.556
5447,0.0,84.22,0.0,36.398,98.07
5448,0.0,81.46,0.0,31.815,91.328
5449,0.6,68.62,2.0,29.483,87.247
5450,10.2,84.16,1.0,36.21,114.934
5451,0.2,85.89,0.0,36.594,100.215
5452,0.1,70.01,4.0,29.038,93.451
5453,0.5,93.68,0.0,37.86,104.256
5454,0.2,105.43,2.0,45.729,122.523
5455,0.6,82.73,3.0,29.402,101.559
5456,5.1,95.16,0.0,43.545,117.68
5457,0.3,74.32,1.0,33.18962916561196,98.95146433271815
5458,0.8,62.84,0.0,26.754,76.81
5459,0.4,74.96,3.0,32.215,95.726
5460,0.0,76.3,1.0,31.142,97.45
5461,0.0,97.17,2.0,44.326,98.9517442134853
5462,0.0,59.3,0.0,23.9,72.304
5463,3.4,88.15,1.0,33.2327963600825,106.34
5464,0.0,75.05,0.0,31.365,89.197
5465,0.3,61.59,3.0,25.415,82.576
5466,3.8,85.27,0.0,38.618,106.382
5467,1.5,72.82,2.0,27.327,91.261
